ixj			Ixil, Chajul
ixl			Ixil, San Juan Cotzal
iya			Iyayu
iyo			Mesaka
iyx			Yaka (Congo)
izh			Ingrian
izi			Izi-Ezaa-Ikwo-Mgbo
jaa			Jamamadí
jab			Hyam
jac			Jacalteco, Eastern
jad			Jahanka
jae			Yabem
jaf			Jara
jah			Jah Hut
jai			Jacalteco, Western
jaj			Zazao
jak			Jakun
jal			Yalahatan
jam			Jamaican Creole English
jao			Yanyuwa
jap			Jaruára
jaq			Yaqay
jar			Jarawa (Nigeria)
jas			Javanese, New Caledonian
jat			Jakati
jau			Yaur
jav	jav	jv	Javanese
jax			Malay, Jambi
jay			Jarnango
jaz			Jawe
jbe			Judeo-Berber
jbj			Arandai
jbn			Nafusi
jbo	jbo		Lojban
jbt			Jabutí
jbu			Jukun Takum
jcs			Jamaican Country Sign Language
jct			Judeo-Crimean Tatar
jda			Jad
jdg			Jadgali
jdt			Judeo-Tat
jeb			Jebero
jee			Jerung
jeg			Jeng
jeh			Jeh
jei			Yei
jek			Jeri Kuo
jel			Yelmek
jen			Dza
jer			Jere
jet			Manem
jeu			Jonkor Bourmataguil
jgb			Ngbee
jge			Judeo-Georgian
jgo			Ngomba
jhi			Jehai
jia			Jina
jib			Jibu
jic			Tol
jid			Bu
jie			Jilbe
jig			Djingili
jih			Shangzhai
jii			Jiiddu
jil			Jilim
jim			Jimi (Cameroon)
jio			Jiamao
jiq			Guanyinqiao
jit			Jita
jiu			Jinuo, Youle
jiv			Shuar
jiy			Jinuo, Buyuan
jkl			Jakelimotu
jko			Kubo
jku			Labir
jle			Ngile
jma			Dima
jmb			Zumbun
jmc			Machame
jmd			Yamdena
jmi			Jimi (Nigeria)
jml			Jumli
jmr			Kamara
jms			Mashi (Nigeria)
jmx			Mixtec, Western Juxtlahuaca
jna			Jangshung
jnd			Jandavra
jng			Yangman
jni			Janji
jnj			Yemsa
jnl			Rawat
jns			Jaunsari
job			Joba
jod			Wojenaka
jor			Jorá
jos			Jordanian Sign Language
jow			Jowulu
jpn	jpn	ja	Japanese
jpr	jpr		Judeo-Persian
jqr			Jaqaru
jra			Jarai
jrb	jrb		Judeo-Arabic
jrr			Jiru
jrt			Jorto
jru			Japrería
jsl			Japanese Sign Language
jua			Júma
jub			Wannu
juc			Jurchen
jud			Worodougou
juh			Hõne
juk			Wapan
jul			Jirel
jum			Jumjum
jun			Juang
juo			Jiba
jup			Hupdë
jur			Jurúna
jut			Jutish
juu			Ju
juw			Wãpha
juy			Juray
jvn			Javanese, Caribbean
jwi			Jwira-Pepesa
jya			Jiarong
jye			Arabic, Judeo-Yemeni
jyy			Jaya
kaa	kaa		Kara-Kalpak
kab	kab		Kabyle
kac	kac		Kachin
kad			Kadara
kae			Ketangalan
kag			Kajaman
kah			Kara (Central African Republic)
kai			Karekare
kaj			Jju
kak			Kallahan, Kayapa
kal	kal	kl	Kalaallisut
kam	kam		Kamba (Kenya)
kan	kan	kn	Kannada
kao			Xaasongaxango
kap			Bezhta
kaq			Capanahua
kas	kas	ks	Kashmiri
kat	kat	ka	Georgian
kau	kau	kr	Kanuri
kav			Katukína
kaw	kaw		Kawi
kax			Kao
kay			Kamayurá
kaz	kaz	kk	Kazakh
kba			Kalarko
kbb			Kaxuiâna
kbc			Kadiwéu
kbd	kbd		Kabardian
kbe			Kanju
kbf			Kakauhua
kbg			Khamba
kbh			Camsá
kbj			Kari
kbk			Koiari, Grass
kbl			Kanembu
kbm			Iwal
kbn			Kare (Central African Republic)
kbo			Keliko
kbp			Kabiyé
kbq			Kamano
kbr			Kafa
kbs			Kande
kbt			Abadi
kbu			Kabutra
kbv			Dera (Indonesia)
kbw			Kaiep
kbx			Ap Ma
kby			Kanuri, Manga
kbz			Duhwa
kca			Khanty
kcb			Kawacha
kcc			Lubila
kcd			Kanum, Ngkâlmpw
kce			Kaivi
kcf			Ukaan
kcg			Tyap
kch			Vono
kci			Kamantan
kcj			Kobiana
kck			Kalanga
kcl			Kela (Papua New Guinea)
kcm			Gula (Central African Republic)
kcn			Nubi
kco			Kinalakna
kcp			Kanga
kcq			Kamo
kcr			Katla
kcs			Koenoem
kct			Kaian
kcu			Kami (Tanzania)
kcv			Kete
kcw			Kabwari
kcx			Kachama-Ganjule
kcy			Korandje
kcz			Konongo
kda			Worimi
kdc			Kutu
kdd			Yankunytjatjara
kde			Makonde
kdf			Mamusi
kdg			Seba
kdh			Tem
kdi			Kumam
kdj			Karamojong
kdk			Numee
kdl			Tsikimba
kdm			Kagoma
kdn			Kunda
kdp			Kaningdon-Nindem
kdq			Koch
kdr			Karaim
kds			Lahu Shi
kdt			Kuy
kdu			Kadaru
kdv			Kado
kdw			Koneraw
kdx			Kam
kdy			Keder
kdz			Kwaja
kea			Kabuverdianu
keb			Kélé
kec			Keiga
ked			Kerewe
kee			Keres, Eastern
kef			Kpessi
keg			Tese
kei			Kei
kej			Kadar
kek			Kekchí
kel			Kela (Democratic Republic of Congo)
kem			Kemak
ken			Kenyang
keo			Kakwa
kep			Kaikadi
keq			Kamar
ker			Kera
kes			Kugbo
ket			Ket
keu			Akebu
kev			Kanikkaran
kew			Kewa, West
kex			Kukna
key			Kupia
kez			Kukele
kfa			Kodagu
kfb			Kolami, Northwestern
kfc			Konda-Dora
kfd			Koraga, Korra
kfe			Kota (India)
kff			Koya
kfg			Kudiya
kfh			Kurichiya
kfi			Kurumba
kfj			Kemiehua
kfk			Kinnauri
kfl			Kung
kfm			Khunsari
kfn			Kuk
kfo			Koro (Côte d'Ivoire)
kfp			Korwa
kfq			Korku
kfr			Kachchi
kfs			Bilaspuri
kft			Kanjari
kfu			Katkari
kfv			Kurmukar
kfw			Naga, Kharam
kfx			Pahari, Kullu
kfy			Kumauni
kfz			Koromfé
kga			Koyaga
kgb			Kawe
kgc			Kasseng
kgd			Kataang
kge			Komering
kgf			Kube
kgg			Kusunda
kgh			Kalinga, Upper Tanudan
kgi			Selangor Sign Language
kgj			Kham, Gamale
kgk			Kaiwá
kgl			Kunggari
kgm			Karipúna
kgn			Karingani
kgo			Krongo
kgp			Kaingáng
kgq			Kamoro
kgr			Abun
kgs			Kumbainggar
kgt			Somyev
kgu			Kobol
kgv			Karas
kgw			Karon Dori
kgx			Kamaru
kgy			Kyerung
kha	kha		Khasi
khb			Lü
khc			Tukang Besi North
khd			Kanum, Bädi
khe			Korowai
khf			Khuen
khg			Tibetan, Khams
khh			Kehu
khj			Kuturmi
khk			Mongolian, Halh
khl			Lusi
khm	khm	km	Khmer
khn			Khandesi
kho	kho		Khotanese
khp			Kapori
khq			Songhay, Koyra Chiini
khr			Kharia
khs			Kasua
kht			Khamti
khu			Nkhumbi
khv			Khvarshi
khw			Khowar
khx			Kanu
khy			Kele (Democratic Republic of Congo)
khz			Keapara
kia			Kim
kib			Koalib
kic			Kickapoo
kid			Koshin
kie			Kibet
kif			Parbate, Eastern
kig			Kimaama
kih			Kilmeri
kii			Kitsai
kij			Kilivila
kik	kik	ki	Kikuyu
kil			Kariya
kim			Karagas
kin	kin	rw	Kinyarwanda
kio			Kiowa
kip			Kham, Sheshi
kiq			Kosadle
kir	kir	ky	Kirghiz
kis			Kis
kit			Agob
kiu			Kirmanjki
kiv			Kimbu
kiw			Kiwai, Northeast
kiy			Kirikiri
kiz			Kisi
kja			Mlap
kjb			Kanjobal, Eastern
kjc			Konjo, Coastal
kjd			Kiwai, Southern
kje			Kisar
kjf			Khalaj
kjg			Khmu
kjh			Khakas
kji			Zabana
kjj			Khinalugh
kjk			Konjo, Highland
kjl			Parbate, Western
kjm			Kháng
kjn			Kunjen
kjo			Kinnauri, Harijan
kjp			Karen, Pwo Eastern
kjq			Keres, Western
kjr			Kurudu
kjs			Kewa, East
kjt			Karen, Phrae Pwo
kju			Kashaya
kjx			Ramopa
kjy			Erave
kjz			Bumthangkha
kka			Kakanda
kkb			Kwerisa
kkc			Odoodee
kkd			Kinuku
kke			Kakabe
kkg			Kalinga, Mabaka Valley
kkh			Khün
kki			Kagulu
kkj			Kako
kkk			Kokota
kkl			Yale, Kosarek
kkm			Kiong
kkn			Kon Keu
kko			Karko
kkp			Gugubera
kkq			Kaiku
kkr			Kir-Balar
kks			Giiwo
kkt			Koi
kku			Tumi
kkv			Kangean
kkw			Teke-Kukuya
kkx			Kohin
kky			Guguyimidjir
kkz			Kaska
kla			Klamath-Modoc
klb			Kiliwa
klc			Kolbila
kld			Gamilaraay
kle			Kulung (Nepal)
klf			Kendeje
klg			Kalagan, Tagakaulu
klh			Weliki
kli			Kalumpang
klj			Khalaj, Turkic
klk			Kono (Nigeria)
kll			Kalagan, Kagan
klm			Kolom
kln			Kalenjin
klo			Kapya
klp			Kamasa
klq			Rumu
klr			Khaling
kls			Kalasha
klt			Nukna
klu			Klao
klv			Maskelynes
klw			Lindu
klx			Koluwawa
kly			Kalao
klz			Kabola
kma			Konni
kmb	kmb		Kimbundu
kmc			Dong, Southern
kmd			Kalinga, Madukayang
kme			Bakole
kmf			Kare (Papua New Guinea)
kmg			Kâte
kmh			Kalam
kmi			Kami (Nigeria)
kmj			Kumarbhag Paharia
kmk			Kalinga, Limos
kml			Kalinga, Lower Tanudan
kmm			Kom (India)
kmn			Awtuw
kmo			Kwoma
kmp			Gimme
kmq			Kwama
kmr			Kurdish, Northern
kms			Kamasau
kmt			Kemtuik
kmu			Kanite
kmv			Karipúna Creole French
kmw			Komo (Democratic Republic of Congo)
kmx			Waboda
kmy			Koma
kmz			Khorasani Turkish
kna			Dera (Nigeria)
knb			Kalinga, Lubuagan
knc			Kanuri, Central
knd			Konda
kne			Kankanaey
knf			Mankanya
kng			Koongo
knh			Kenyah, Kayan River
kni			Kanufi
knj			Kanjobal, Western
knk			Kuranko
knl			Keninjal
knm			Kanamarí
knn			Konkani (specific)
kno			Kono (Sierra Leone)
knp			Kwanja
knq			Kintaq
knr			Kaningra
kns			Kensiu
knt			Katukína, Panoan
knu			Kono (Guinea)
knv			Tabo
knw			Kung-Ekoka
knx			Kendayan
kny			Kanyok
knz			Kalamsé
koa			Konomala
kob			Kohoroxitari
koc			Kpati
kod			Kodi
koe			Kacipo-Balesi
kof			Kubi
kog			Cogui
koh			Koyo
koi			Komi-Permyak
koj			Sara Dunjo
kok	kok		Konkani (generic)
kol			Kol (Papua New Guinea)
kom	kom	kv	Komi
kon	kon	kg	Kongo
koo			Konjo
kop			Kwato
koq			Kota (Gabon)
kor	kor	ko	Korean
kos	kos		Kosraean
kot			Lagwan
kou			Koke
kov			Kudu-Camo
kow			Kugama
kox			Coxima
koy			Koyukon
koz			Korak
kpa			Kutto
kpb			Kurumba, Mullu
kpc			Curripaco
kpd			Koba
kpe	kpe		Kpelle
kpf			Komba
kpg			Kapingamarangi
kph			Kplang
kpi			Kofei
kpj			Karajá
kpk			Kpan
kpl			Kpala
kpm			Koho
kpn			Kepkiriwát
kpo			Ikposo
kpp			Karen, Paku
kpq			Korupun-Sela
kpr			Korafe
kps			Tehit
kpt			Karata
kpu			Kafoa
kpv			Komi-Zyrian
kpw			Kobon
kpx			Koiali, Mountain
kpy			Koryak
kpz			Kupsabiny
kqa			Mum
kqb			Kovai
kqc			Doromu
kqd			Koy Sanjaq Surat
kqe			Kalagan
kqf			Kakabai
kqg			Khe
kqh			Kisankasa
kqi			Koitabu
kqj			Koromira
kqk			Gbe, Kotafon
kql			Kyenele
kqm			Khisa
kqn			Kaonde
kqo			Krahn, Eastern
kqp			Kimré
kqq			Krenak
kqr			Kimaragang
kqs			Kissi, Northern
kqt			Kadazan, Klias River
kqu			Seroa
kqv			Okolod
kqw			Kandas
kqx			Mser
kqy			Koorete
kqz			Korana
kra			Kumhali
krb			Karkin
krc	krc		Karachay-Balkar
krd			Kairui-Midiki
kre			Kreen-Akarore
krf			Koro (Vanuatu)
krg			Korowai, North
krh			Kurama
kri			Krio
krj			Kinaray-A
krk			Kerek
krl	krl		Karelian
krm			Krim
krn			Sapo
krp			Korop
krq			Krui
krr			Kru'ng 2
krs			Gbaya (Sudan)
krt			Kanuri, Tumari
kru	kru		Kurukh
krv			Kravet
krw			Krahn, Western
krx			Karon
kry			Kryts
krz			Kanum, Sota
ksa			Shuwa-Zamani
ksb			Shambala
ksc			Kalinga, Southern
ksd			Kuanua
kse			Kuni
ksf			Bafia
ksg			Kusaghe
ksh			Kölsch
ksi			Krisa
ksj			Uare
ksk			Kansa
ksl			Kumalu
ksm			Kumba
ksn			Kasiguranin
kso			Kofa
ksp			Kaba
ksq			Kwaami
ksr			Borong
kss			Kisi, Southern
kst			Winyé
ksu			Khamyang
ksv			Kusu
ksw			Karen, S'gaw
ksx			Kedang
ksy			Kharia Thar
ksz			Koraku
kta			Katua
ktb			Kambaata
ktc			Kholok
ktd			Kokata
kte			Nubri
ktf			Kwami
ktg			Kalkutung
kth			Karanga
kti			Muyu, North
ktj			Krumen, Plapo
ktk			Kaniet
ktl			Koroshi
ktm			Kurti
ktn			Karitiâna
kto			Kuot
ktp			Kaduo
ktq			Katabaga
ktr			Kota Marudu Tinagas
kts			Muyu, South
ktt			Ketum
ktu			Kituba (Democratic Republic of Congo)
ktv			Katu, Eastern
ktw			Kato
ktx			Kaxararí
kty			Kango (Bas-Uélé District)
ktz			Ju/'hoan
kua	kua	kj	Kuanyama
kub			Kutep
kud			'Auhelawa
kue			Kuman
kuf			Katu, Western
kug			Kupa
kuh			Kushi
kui			Kuikúro-Kalapálo
kuj			Kuria
kuk			Kepo'
kul			Kulere
kum	kum		Kumyk
kun			Kunama
kuo			Kumukio
kup			Kunimaipa
kuq			Karipuná
kur	kur	ku	Kurdish
kus			Kusaal
kut	kut		Kutenai
kuu			Kuskokwim, Upper
kuv			Kur
kuw			Kpagua
kux			Kukatja
kuy			Kuuku-Ya'u
kuz			Kunza
kva			Bagvalal
kvb			Kubu
kvc			Kove
kvd			Kui (Indonesia)
kve			Kalabakan
kvf			Kabalai
kvg			Kuni-Boazi
kvh			Komodo
kvi			Kwang
kvj			Psikye
kvk			Korean Sign Language
kvl			Karen, Brek
kvm			Kendem
kvn			Kuna, Border
kvo			Dobel
kvp			Kompane
kvq			Karen, Geba
kvr			Kerinci
kvs			Kunggara
kvt			Karen, Lahta
kvu			Karen, Yinbaw
kvv			Kola
kvw			Wersing
kvx			Koli, Parkari
kvy			Karen, Yintale
kvz			Tsakwambo
kwa			Dâw
kwb			Kwa
kwc			Likwala
kwd			Kwaio
kwe			Kwerba
kwf			Kwara'ae
kwg			Kaba Deme
kwh			Kowiai
kwi			Awa-Cuaiquer
kwj			Kwanga
kwk			Kwakiutl
kwl			Kofyar
kwm			Kwambi
kwn			Kwangali
kwo			Kwomtari
kwp			Kodia
kwq			Kwak
kwr			Kwer
kws			Kwese
kwt			Kwesten
kwu			Kwakum
kwv			Kaba Na
kww			Kwinti
kwx			Khirwar
kwy			Kongo, San Salvador
kwz			Kwadi
kxa			Kairiru
kxb			Krobu
kxc			Komso
kxd			Brunei
kxe			Kakihum
kxf			Karen, Manumanaw
kxg			Katingan
kxh			Karo (Ethiopia)
kxi			Keningau Murut
kxj			Kulfa
kxk			Karen, Zayein
kxl			Kurux, Nepali
kxm			Khmer, Northern
kxn			Kanowit
kxo			Kanoé
kxp			Koli, Wadiyara
kxq			Kanum, Smärky
kxr			Koro (Papua New Guinea)
kxs			Kangjia
kxt			Koiwat
kxu			Kui (India)
kxv			Kuvi
kxw			Konai
kxx			Likuba
kxy			Kayong
kxz			Kerewo
kya			Kwaya
kyb			Kalinga, Butbut
kyc			Kyaka
kyd			Karey
kye			Krache
kyf			Kouya
kyg			Keyagana
kyh			Karok
kyi			Kiput
kyj			Karao
kyk			Kamayo
kyl			Kalapuya
kym			Kpatili
kyn			Karolanos
kyo			Kelon
kyp			Kang
kyq			Kenga
kyr			Kuruáya
kys			Kayan, Baram
kyt			Kayagar
kyu			Kayah, Western
kyv			Kayort
kyw			Kudmali
kyx			Rapoisi
kyy			Kambaira
kyz			Kayabí
kza			Karaboro, Western
kzb			Kaibobo
kzc			Kulango, Bondoukou
kzd			Kadai
kze			Kosena
kzf			Kaili, Da'a
kzg			Kikai
kzh			Kenuzi-Dongola
kzi			Kelabit
kzj			Kadazan, Coastal
kzk			Kazukuru
kzl			Kayeli
kzm			Kais
kzn			Kokola
kzo			Kaningi
kzp			Kaidipang
kzq			Kaike
kzr			Karang
kzs			Dusun, Sugut
kzt			Dusun, Tambunan
kzu			Kayupulau
kzv			Komyandaret
kzw			Karirí-Xocó
kzx			Kamarian
kzy			Kango (Tshopo District)
kzz			Kalabra
laa			Subanun, Lapuyan
lac			Lacandon
lad	lad		Ladino
lae			Pattani
laf			Lafofa
lag			Langi
lah	lah		Lahnda
lai			Lambya
laj			Lango (Uganda)
lak			Laka (Nigeria)
lal			Lalia
lam	lam		Lamba
lan			Laru
lao	lao	lo	Lao
lap			Laka (Chad)
laq			Qabiao
lar			Larteh
las			Lama (Togo)
lat	lat	la	Latin
lau			Laba
lav	lav	lv	Latvian
law			Lauje
lax			Tiwa
lay			Lama (Myanmar)
laz			Aribwatsa
lba			Lui
lbb			Label
lbc			Lakkia
lbe			Lak
lbf			Tinani
lbg			Laopang
lbi			La'bi
lbj			Ladakhi
lbm			Lodhi
lbn			Lamet
lbo			Laven
lbq			Wampar
lbr			Lorung, Northern
lbs			Libyan Sign Language
lbt			Lachi
lbu			Labu
lbv			Lavatbura-Lamusong
lbw			Tolaki
lbx			Lawangan
lby			Lamu-Lamu
lbz			Lardil
lcc			Legenyem
lcd			Lola
lce			Loncong
lcf			Lubu
lch			Luchazi
lcl			Lisela
lcm			Tungag
lcp			Lawa, Western
lcq			Luhu
lcs			Lisabata-Nuniali
ldb			Idun
ldd			Luri
ldg			Lenyima
ldh			Lamja-Dengsa-Tola
ldi			Laari
ldj			Lemoro
ldk			Leelau
ldl			Kaan
ldm			Landoma
ldn			Láadan
ldo			Loo
ldp			Tso
ldq			Lufu
lea			Lega-Shabunda
leb			Lala-Bisa
lec			Leco
led			Lendu
lee			Lyélé
lef			Lelemi
leg			Lengua
leh			Lenje
lei			Lemio
lej			Lengola
lek			Leipon
lel			Lele (Democratic Republic of Congo)
lem			Nomaande
len			Lenca
leo			Leti (Cameroon)
lep			Lepcha
leq			Lembena
ler			Lenkau
les			Lese
let			Lesing-Gelimi
leu			Kara (Papua New Guinea)
lev			Lamma
lew			Kaili, Ledo
lex			Luang
ley			Lemolang
lez	lez		Lezghian
lfa			Lefa
lga			Lungga
lgb			Laghu
lgg			Lugbara
lgh			Laghuu
lgi			Lengilu
lgk			Lingarak
lgl			Wala
lgm			Lega-Mwenga
lgn			Opuuo
lgq			Logba
lgr			Lengo
lgt			Pahi
lgu			Longgu
lgz			Ligenza
lha			Laha (Viet Nam)
lhh			Laha (Indonesia)
lhl			Lohar, Lahul
lhm			Lhomi
lhn			Lahanan
lhp			Lhokpu
lhs			Mlahsö
lht			Toga
lhu			Lahu
lia			Limba, West-Central
lib			Likum
lic			Hlai
lid			Nyindrou
lie			Likila
lif			Limbu
lig			Ligbi
lih			Lihir
lii			Lingkhim
lij			Ligurian
lik			Lika
lil			Lillooet
lim	lim	li	Limburgish, Limburger, Limburgan
lin	lin	ln	Lingala
lio			Liki
lip			Sekpele
liq			Libido
lir			Liberian English
lis			Lisu
lit	lit	lt	Lithuanian
liu			Logorik
liv			Liv
liw			Lembak
lix			Liabuku
liy			Banda-Bambari
liz			Libinza
lje			Rampi
lji			Laiyolo
ljl			Li'o
ljp			Lampung
lka			Lakalei
lke			Kenyi
lkh			Lakha
lki			Laki
lkj			Remun
lkl			Laeko-Libuat
lkn			Lakona
lkr			Päri
lkt			Lakota
lky			Lokoya
lla			Lala-Roba
llb			Lolo
llc			Lele (Guinea)
lld			Ladin
lle			Lele (Papua New Guinea)
llf			Hermit
llg			Lole
lli			Teke-Laali
llk			Lelak
lll			Lilau
llm			Lasalimu
lln			Lele (Chad)
llo			Khlor
llp			Efate, North
llq			Lolak
lls			Lithuanian Sign Language
llu			Lau
llx			Lauan
lma			Limba, East
lmb			Merei
lmc			Limilngan
lmd			Lumun
lme			Pévé
lmf			Lembata, South
lmg			Lamogai
lmh			Lambichhong
lmi			Lombi
lmj			Lembata, West
lmk			Lamkang
lml			Hano
lmm			Lamam
lmn			Lambadi
lmo			Lombard
lmp			Limbum
lmq			Lamatuka
lmr			Lamalera
lms			Limousin
lmt			Lematang
lmu			Lamenu
lmv			Lomaiviti
lmw			Miwok, Lake
lmx			Laimbue
lmy			Lamboya
lmz			Lumbee
lna			Langbashe
lnb			Mbalanhu
lnc			Languedocien
lnd			Lundayeh
lng			Langobardic
lnh			Lanoh
lni			Lantanai
lnj			Leningitij
lnl			Banda, South Central
lnm			Langam
lnn			Lorediakarkar
lno			Lango (Sudan)
lnq			Linga
lns			Lamnso'
lnt			Lintang
lnu			Longuda
lnz			Lonzo
loa			Loloda
lob			Lobi
loc			Inonhan
lod			Berawan
loe			Saluan, Coastal
lof			Logol
log			Logo
loh			Narim
loi			Loma (Côte d'Ivoire)
loj			Lou
lok			Loko
lol	lol		Mongo
lom			Loma (Liberia)
lon			Lomwe, Malawi
loo			Lombo
lop			Lopa
loq			Lobala
lor			Téén
los			Loniu
lot			Otuho
lou			Louisiana Creole French
lov			Lopi
low			Lobu, Tampias
lox			Loun
loy			Lowa
loz	loz		Lozi
lpa			Lelepa
lpe			Lepki
lpo			Lipo
lpx			Lopit
lra			Lara'
lrc			Luri, Northern
lre			Laurentian
lrg			Laragia
lrk			Loarki
lrl			Lari
lrn			Lorang
lro			Laro
lrr			Lorung, Southern
lrv			Larevat
lsa			Lasgerdi
lsd			Lishana Deni
lse			Lusengo
lsg			Lyons Sign Language
lsi			Lashi
lsl			Latvian Sign Language
lso			Laos Sign Language
lsr			Aruop
lss			Lasi
ltc			Chinese, Late Middle
lti			Leti (Indonesia)
ltu			Latu
ltz	ltz	lb	Letzeburgesch
lua	lua		Luba-Lulua
lub	lub	lu	Luba-Katanga
luc			Aringa
lud			Ludian
lue			Luvale
luf			Laua
lug	lug	lg	Ganda
lui	lui		Luiseno
luj			Luna
luk			Lunanakha
lul			Olu'bo
lum			Luimbi
lun	lun		Lunda
luo	luo		Luo (Kenya and Tanzania)
lup			Lumbu
luq			Lucumi
lur			Laura
lus	lus		Lushai
lut			Lushootseed
luu			Lumba-Yakkha
luv			Luwati
luw			Luo
luy			Luyia
luz			Luri, Southern
lva			Maku'a
lvk			Lavukaleve
lvu			Levuka
lwa			Lwalu
lwe			Lewo Eleng
lwh			Lachi, White
lwl			Lawa, Eastern
lwo			Luwo
lwt			Lewotobi
lww			Lewo
lya			Layakha
lyn			Luyana
lzl			Litzlitz
lzz			Laz
maa			Mazatec, San Jerónimo Tecóatl
mab			Mixtec, Yutanduchi
mad	mad		Madurese
mae			Bo-Rukul
maf			Mafa
mag	mag		Magahi
mah	mah	mh	Marshall
mai	mai		Maithili
maj			Mazatec, Jalapa De Díaz
mak	mak		Makasar
mal	mal	ml	Malayalam
mam			Mam, Northern
man	man		Mandingo
maq			Mazatec, Chiquihuitlán
mar	mar	mr	Marathi
mas	mas		Masai
mat			Matlatzinca, San Francisco
mau			Mazatec, Huautla
mav			Sateré-Mawé
maw			Mampruli
max			Malay, North Moluccan
maz			Mazahua Central
mba			Higaonon
mbb			Manobo, Western Bukidnon
mbc			Macushi
mbd			Manobo, Dibabawon
mbe			Molale
mbf			Malay, Baba
mbg			Nambikuára, Northern
mbh			Mangseng
mbi			Manobo, Ilianen
mbj			Nadëb
mbk			Malol
mbl			Maxakalí
mbm			Ombamba
mbn			Macaguán
mbo			Mbo (Cameroon)
mbp			Malayo
mbq			Maisin
mbr			Nukak Makú
mbs			Manobo, Sarangani
mbt			Manobo, Matigsalug
mbu			Mbula-Bwazza
mbv			Mbulungish
mbw			Maring
mbx			Mari (East Sepik Province)
mby			Memoni
mbz			Mixtec, Amoltepec
mca			Maca
mcb			Machiguenga
mcc			Bitur
mcd			Sharanahua
mce			Mixtec, Itundujia
mcf			Matsés
mcg			Mapoyo
mch			Maquiritari
mci			Mese
mcj			Mvanip
mck			Mbunda
mcl			Macaguaje
mcm			Malaccan Creole Portuguese
mcn			Masana
mco			Mixe, Coatlán
mcp			Makaa
mcq			Ese
mcr			Menya
mcs			Mambai
mct			Mengisa
mcu			Mambila, Cameroon
mcv			Minanibai
mcw			Mawa (Chad)
mcx			Mpiemo
mcy			Watut, South
mcz			Mawan
mda			Mada (Nigeria)
mdb			Morigi
mdc			Male (Papua New Guinea)
mdd			Mbum
mde			Maba (Chad)
mdf	mdf		Moksha
mdg			Massalat
mdh			Maguindanao
mdi			Mamvu
mdj			Mangbetu
mdk			Mangbutu
mdl			Maltese Sign Language
mdm			Mayogo
mdn			Mbati
mdo			Gbaya, Southwest
mdp			Mbala
mdq			Mbole
mdr	mdr		Mandar
mds			Maria (Papua New Guinea)
mdt			Mbere
mdu			Mboko
mdv			Mixtec, Santa Lucía Monteverde
mdw			Mbosi
mdx			Dizi
mdy			Male (Ethiopia)
mdz			Suruí Do Pará
mea			Menka
meb			Ikobi-Mena
mec			Mara
med			Melpa
mee			Mengen
mef			Megam
meg			Mea
meh			Mixtec, Southwestern Tlaxiaco
mei			Midob
mej			Meyah
mek			Mekeo
mel			Melanau
mem			Mangala
men	men		Mende (Sierra Leone)
meo			Malay, Kedah
mep			Miriwung
meq			Merey
mer			Meru
mes			Masmaje
met			Mato
meu			Motu
mev			Mann
mew			Maaka
mey			Hassaniyya
mez			Menominee
mfa			Malay, Pattani
mfb			Lom
mfc			Mba
mfd			Mendankwe-Nkwen
mfe			Morisyen
mff			Naki
mfg			Mixifore
mfh			Matal
mfi			Wandala
mfj			Mefele
mfk			Mofu, North
mfl			Putai
mfm			Marghi South
mfn			Mbembe, Cross River
mfo			Mbe
mfp			Malay, Makassar
mfq			Moba
mfr			Marithiel
mfs			Mexican Sign Language
mft			Mokerang
mfu			Mbwela
mfv			Mandjak
mfw			Mulaha
mfx			Melo
mfy			Mayo
mfz			Mabaan
mga	mga		Irish, Middle (900-1200)
mgb			Mararit
mgc			Morokodo
mgd			Moru
mge			Mango
mgf			Maklew
mgg			Mpongmpong
mgh			Makhuwa-Meetto
mgi			Lijili
mgj			Abureni
mgk			Mawes
mgl			Maleu-Kilenge
mgm			Mambae
mgn			Mbangi
mgo			Meta'
mgp			Magar, Eastern
mgq			Malila
mgr			Mambwe-Lungu
mgs			Manda (Tanzania)
mgt			Mongol
mgu			Mailu
mgv			Matengo
mgw			Matumbi
mgx			Omati
mgy			Mbunga
mgz			Mbugwe
mha			Manda (India)
mhb			Mahongwe
mhc			Mocho
mhd			Mbugu
mhe			Besisi
mhf			Mamaa
mhg			Margu
mhh			Maskoy Pidgin
mhi			Ma'di
mhj			Mogholi
mhk			Mungaka
mhl			Mauwake
mhm			Makhuwa-Moniga
mhn			Mócheno
mho			Mashi (Zambia)
mhp			Malay, Balinese
mhq			Mandan
mhr			Mari, Eastern
mhs			Buru (Indonesia)
mht			Mandahuaca
mhu			Digaro-Mishmi
mhv			Arakanese
mhw			Mbukushu
mhx			Maru
mhy			Ma'anyan
mhz			Mor (Mor Islands)
mia			Miami
mib			Mixtec, Atatláhuca
mic	mic		Micmac
mid			Mandaic
mie			Mixtec, Ocotepec
mif			Mofu-Gudur
mig			Mixtec, San Miguel El Grande
mih			Mixtec, Chayuco
mii			Mixtec, Chigmecatitlán
mij			Abar
mik			Mikasuki
mil			Mixtec, Peñoles
mim			Mixtec, Alacatlatzala
min	min		Minangkabau
mio			Mixtec, Pinotepa Nacional
mip			Mixtec, Apasco-Apoala
miq			Mískito
mir			Mixe, Isthmus
mit			Mixtec, Southern Puebla
miu			Mixtec, Cacaloxtepec
miv			Mimi
miw			Akoye
mix			Mixtec, Mixtepec
